factory_name,address,source,extraction_date,page_number,worker_count,latitude,longitude,geocoding_method,geocoding_confidence,identified_brands,brand_confidence,num_brands,primary_brand,max_confidence,brand_tier
"4 Knitwear Ltd Pathantuli,Godnail Narayanganj Dhaka 1400 2 7641780 No No 450 1",,Accord 2013,2025-09-22T21:15:07.432896,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
4 You Clothing Ltd 3671 Senpara parbota Mirpur Dhaka Dhaka Dhaka 1216 2 8020125 110 No No 2000 1,,Accord 2013,2025-09-22T21:15:07.432955,1,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"4A YARN DYEING LTD. Kaichabari, Savar Dhaka Dhaka 2 79111568 3 15 21 31 No No 1250 2",,Accord 2013,2025-09-22T21:15:07.432993,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"4s Park Style Ltd. Durgapur, Ashulia, Savar. Dhaka Saver Dhaka 1341 9016954 1 6 No No 110 1200 3",,Accord 2013,2025-09-22T21:15:07.433033,1,,23.8103,90.4125,default,very_low,['Gap'],[1.0],1,Gap,1.0,other_brands
"A Class Composite Ltd. East Isdair, Beside LGED Office, Fatullah,",Nara yanganjNarayanganj Dhaka 2 7642798 No No 1,Accord 2013,2025-09-22T21:15:07.433061,1,,23.61325368965383,90.53684768864396,area_match,medium,[],[],0,,0.0,unidentified
"A J Super Garments Ltd. Goshbag, Post Zirabo, Thana  Savar Dhaka Dhaka 1341 2 7702200 1 16 No No 2700 1","A Plus Ind.Ltd. Plot 28, Milk Vita Rd., Section07, Mirpur, Dhaka Dhaka Dhaka 1216 2 9338091 1 16 No Yes 10,3,4,5 2200 4",Accord 2013,2025-09-22T21:15:07.433199,1,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"AA Trousers Ltd Haribari Tak, Pubail Collage Gate, Pubail,","Gazipur, Sadar , GazipurGazipur Dhaka 2 224255 1 15 Yes Yes 15 25 1200 1",Accord 2013,2025-09-22T21:15:07.433296,1,,24.014062126196983,90.3860881686224,area_match,medium,[],[],0,,0.0,unidentified
"AB Outerwear Ltd Plot 2932, Sector  4, CEPZ, Chittagong.","Bangladesh., Sector 4 South Halishahar, CEPZ,Chittagong Chittagong 2 8952704 4 13 22 31 41 No No  845 5",Accord 2013,2025-09-22T21:15:07.433371,1,,22.245887843797036,91.80196072541078,area_match,medium,[],[],0,,0.0,unidentified
"A.K.M. KNIT WEAR LTD. 14 No. Genda, Karnopara, Ulail, Savar Dhaka Dhaka 1340 2 7712373 6 16 26,34, 42, 51,",,Accord 2013,2025-09-22T21:15:07.433460,1,10500.0,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"A.M Design Ltd. Diakhali, Beron, Jamgara, Ashulia Dhaka Dhaka 2 7790228 3 14 22 31 No No 1650 2",,Accord 2013,2025-09-22T21:15:07.433646,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
A.M.C.S. Textiles Limited 41  52 AEPZ Narayangonj Bangladesh Narayanganj Dhaka 1217 2 7691251 1 14 No No NA 2500 6,,Accord 2013,2025-09-22T21:15:07.433699,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"A.T.S. Apparels Limited 414, Kochakuri, Talirchala,, Mouchak Gazipur Dhaka 1713042568 6 172131415161 No No 172131415",1612250 6,Accord 2013,2025-09-22T21:15:07.433740,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"ABA Fashions Ltd. Sena Kalyan Commercial Complex 2nd Floor,","Plot  9, Block  F, Tongi, GazipurGazipur Dhaka 1710 2 9801393 1 9 Yes Yes Ground  Market Giant Group1033 1",Accord 2013,2025-09-22T21:15:07.433785,1,,24.016027451623618,90.37869918768388,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"ABABIL KNIT COMPOSITE LTD A6 BASIC , SHASONGAON,FATULLAH,","NARAYANGONJNARAYANGONJ Dhaka 1420 7672565 111 1 1,2.5 No Yes 1,0,2,3 850 1",Accord 2013,2025-09-22T21:15:07.433959,1,,23.8103,90.4125,district,low,[],[],0,,0.0,unidentified
"ABANTI COLOUR TEX LTD Shashongaon, Plot No S, A646, Enayetnagar,",FatullahNarayanganj Dhaka 1400 2 7672526 6 110 210 36 42 51 61No No 6000 5,Accord 2013,2025-09-22T21:15:07.434058,1,,23.61358554943847,90.53774154157271,area_match,medium,[],[],0,,0.0,unidentified
"ABC Garment Ltd. 26 Mirpur Road, Dhaka Dhaka Dhaka 1205 1711782525 No No 550 2",,Accord 2013,2025-09-22T21:15:07.434172,1,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"Abir Fashions Ltd Plot  44, Road  02, Kutubail, Fatullah,","Nara yangonjNarayanganj Dhaka 2 7672782 3 17 21 31 No No 10,1,2,3,4,5,6 20 301030 1",Accord 2013,2025-09-22T21:15:07.434196,1,,23.62114117054048,90.53750644230358,area_match,medium,[],[],0,,0.0,unidentified
"ABLOOM DESIGN LIMITED 37, South Shastapur, Upazila Road, Fatullah,",Nara yanganjNarayanganj Dhaka 1420 2 7630177 1 18 No No NA 550 2,Accord 2013,2025-09-22T21:15:07.434284,1,,23.617472351879034,90.53056523234733,area_match,medium,[],[],0,,0.0,unidentified
"ABM FASHION LTD 3806 1 EAST RAMPURA, TV AVENUE, DHAKA DHAKA Dhaka 1219 2 9333144 16, No No Not Shared 1000 1",,Accord 2013,2025-09-22T21:15:07.434355,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"ABONI FASHIONS LTD 23 24, UNION TATULJHORA, HEMAYETPUR Dhaka Dhaka 1340 2 7743280 2 1723 No No  2038 1","Aboni Knitwear 169 171, Tatulzhora Hemayetpur Dhaka Dhaka No No 5 Accede International House  416, Road  30, Mohakhali D.O.H.S, Dhaka , 1206.Dhaka Dhaka 1206 No No 1",Accord 2013,2025-09-22T21:15:07.434393,1,,23.8103,90.4125,district,low,[],[],0,,0.0,unidentified
"ACS Textiles Bangladesh Ltd. Tetlabo, Parabo, Rupganj, Narayanganj Narayanganj Dhaka 1460 2 7449593 10 12, 23, 31, 43, 52, 63,","72, 82, 93, 101No No No 3566 6",Accord 2013,2025-09-22T21:15:07.434540,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Active Composite Mills Limited Dewan Idris Road, Zirabo, Ashulia, Savar, Dhaka Dhaka 1341 2 82251877 1 16 No No  1008 3",,Accord 2013,2025-09-22T21:15:07.434606,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"ACTOR SPORTING LTD. PLOT NO3335 DEPZ. GANAKBARI, SAVAR Dhaka Dhaka 1349 2 7789086 14, No No 1085 2",,Accord 2013,2025-09-22T21:15:07.434641,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Adhunik Poshak Shilpa Limited CIVIL ENGINEERS TOWER AVENUE 1,,","INDUSTRIAL PLOT1, BLOCK E, SECTION 11, MIRPUR, DHAKADhaka Dhaka 1216 2 8010120 119 Yes Yes 114, 12 ,11,10, 8 1430 1 Chitta gongChittagong Chittagong 4210 31 2581258 1 17 Yes Yes 11 550 1",Accord 2013,2025-09-22T21:15:07.434688,1,212.0,23.8223,90.3654,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"Adity Knitwear Ltd. Borabo, Mouchak, Kaliakoir, Gazipur, Dhaka Gazipur Dhaka 2 9004990 No No 1",,Accord 2013,2025-09-22T21:15:07.434894,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Adorn Knitwear Ltd. 42, Chowransh Super Market 4th Floor, Savar","Bazar , SavarDhaka Dhaka 2 7742945 No No 1",Accord 2013,2025-09-22T21:15:07.434920,1,,23.86271034218283,90.26555963460021,area_match,medium,[],[],0,,0.0,unidentified
"Adury Apparels Ltd. Karardi, P.O Karardi High School, P.S Shibpur,","Dist Narsin gdiDhaka Dhaka 1600 2 9333274 1 16 No No 2060 2 Advance Sweater Ind. Ltd. 703, Chandana, Joydebpur,Gazipur Gazipur Dh aka 1700 2 9262441 14 No No 1000 1",Accord 2013,2025-09-22T21:15:07.435091,1,,24.013041387074445,90.38243194941646,area_match,medium,[],[],0,,0.0,unidentified
"Advance World Ltd Lalkha Shiar Char, Fatullah, Narayanhanj, Dhaka Dhaka 1400 2 7671073 3 15 22 31 No No  436 2Factory record status 2 December 2013",,Accord 2013,2025-09-22T21:15:07.435360,1,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Ags Apparels Ltd Plot No. A12 BlockB, BSCIC IA Fouzderhat,",Sagarika Road2 1712084266 No No 1,Accord 2013,2025-09-22T21:15:07.502719,2,,23.8103,90.4125,default,very_low,['PVH'],[1.0],1,PVH,1.0,other_brands
"Ahsan Composite Ltd. Ward  7, Holding  99, Block  D, Chandra,",KaliakoirGazipur Dhaka 2 9348808 No No 1,Accord 2013,2025-09-22T21:15:07.502808,2,,24.01254610479248,90.3852259603692,area_match,medium,['PVH'],[1.0],1,PVH,1.0,other_brands
"AJ Fashions Ltd. House no. 2344, Kachukhet, Mirpur 2 197520074 No No 1",,Accord 2013,2025-09-22T21:15:07.502864,2,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"Ajax Sweater Limited Zirabo bazar, Ashulia EPZ road Dhaka Dhaka 1230 1753964427 1 15 No No 600 3",,Accord 2013,2025-09-22T21:15:07.502896,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"AKH Apparels Ltd 128 Hemayetpur, Savar, Dhaka Dhaka 1340 2 7452133 6 110 27 31 41 51 61 No No  1200 4",,Accord 2013,2025-09-22T21:15:07.502944,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"AKH FASHIONS LIMITED 14, Gedda,, Karnapara, Dhaka Dhaka No No 1",,Accord 2013,2025-09-22T21:15:07.502967,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"AKH FASHIONS LTD 133 134 Hemayetpur, Savar Dhaka Dhaka 2 7741830 4 110 21 31 41 No Yes 14 1207 11",,Accord 2013,2025-09-22T21:15:07.503006,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"AKH KNITTING  DYEING LTD. 92 PHULBARIA, TETULJHORA, SAVAR Dhaka Dhaka 1347 1715260698 7 17 27 33 43 51 61",71No No 5000 11,Accord 2013,2025-09-22T21:15:07.503042,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"AKH Shirts Ltd. Unit 3 133 134 Hemayetpur, Savar Dhaka Dhaka 1340 2 7744001 8 2 110 , 11 No Yes 110 ,11 1700 3",,Accord 2013,2025-09-22T21:15:07.503102,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"AKH Stitch Art LTD Chandanpur, Rajfulbaria, Hemayetpur, Savar Dhaka Dhaka 2 1716322781 No No 1",,Accord 2013,2025-09-22T21:15:07.503131,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"AKH Stitch Art Ltd. Tatul Jhora Dhaka Dhaka 1340 1713013039 15, No No 0 1",AKH Stitch Art. Ltd AKH Stitch Art. Ltd. Plot 1 Holding 01 1st  2nd Floor Berribandh Mohammadpur Dhaka 1207 BangDhaka 1207 No No 1,Accord 2013,2025-09-22T21:15:07.503158,2,,23.7571,90.3584,exact_location,high,[],[],0,,0.0,unidentified
"Al Islam Textile Industry Ltd. 9 Karnapara, Savar Dhaka Dhaka 1347 2 1730021222 2 14 No No NA 2500 2",,Accord 2013,2025-09-22T21:15:07.503275,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"AlAmin Garments Industries Ltd. Road No 26, Oxyzen Noyarhat, Chittagong,BD 681517 No No 1",,Accord 2013,2025-09-22T21:15:07.503307,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Alamode Apparels Ltd. 1213 BSCIC IA, Kalurghat, Chandgaon","Chitta gong, Bangladesh.Chittagong Chittagong 4233 31 2520062 13 No No 1",Accord 2013,2025-09-22T21:15:07.503330,2,,22.25095504303755,91.79864452804223,area_match,medium,[],[],0,,0.0,unidentified
"Alaudin Garments Ltd. 88, Kazi Nazrul Islam Avenue, Tajgaon, Dhaka","1215Dhaka Dhaka 2 9130009 1 5 Yes No 10,1,2 550 1",Accord 2013,2025-09-22T21:15:07.503388,2,,23.8103,90.4125,district,low,[],[],0,,0.0,unidentified
"Aleaya Sweater Ltd. Dhour, Dhaka Ashulia, DEPZ Road, Turag, Uttara Dhaka Dhaka 2 1711394757 No No 1",,Accord 2013,2025-09-22T21:15:07.503447,2,,23.8759,90.3795,exact_location,high,[],[],0,,0.0,unidentified
"Alema Textiles Ltd Vogra,Bashan Sarak,Gazipur Gazipur Dhaka 1704 2 9292742 4 2 18, 22 No No 1600 5",,Accord 2013,2025-09-22T21:15:07.503477,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Alfa Patterns BangladeshLtd. Plot 58, Depz, Ganakbari, Savar Dhaka Dhaka 1349 2 7788260 1 16 No No 474 1",,Accord 2013,2025-09-22T21:15:07.503514,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Alfa Textiles Ltd. 49 NP, Kalurghat Heavy Industrial Area,,","Kalur ghat, Chitta gong, Bangladesh ,Chittagong Chittagong 4212 31 672244 50 1 17 No Yes 1578 1",Accord 2013,2025-09-22T21:15:07.503535,2,,22.252133478393898,91.79557219947756,area_match,medium,[],[],0,,0.0,unidentified
"Ali Apparels Ltd. Kutubail, Katherpool, Fatullah, Narayanganj Narayanganj Dhaka 1400 1711534056 16 No No 13,4,5 250 1",,Accord 2013,2025-09-22T21:15:07.503608,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Alif Apparels Ltd. 238 BC, Holding 242, Khilje Road, Shyamoli",Cinema Complex Building 2nd FloorDhaka Dhaka 2 1817123442 No No 2,Accord 2013,2025-09-22T21:15:07.503632,2,,23.8103,90.4125,district,low,[],[],0,,0.0,unidentified
"ALIF GARMENTS LIMITED Science Laboratory Road,Dhanmondi,Dhaka DHAKA Dhaka 1205 2 8614656 16, Yes No 11,2,3,4,5,6 575 1",,Accord 2013,2025-09-22T21:15:07.503706,2,,23.7461,90.3742,exact_location,high,[],[],0,,0.0,unidentified
"Alif Garments Ltd. 2122, Babar Road, BlockB, Mohammadpur Dhaka D haka 2 1817123442 No No 2",,Accord 2013,2025-09-22T21:15:07.503737,2,,23.7571,90.3584,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"Alim Knit BD Nayapara, Kashimpur, Gazipur. Kashimpur 1700 713034814 No No 1",,Accord 2013,2025-09-22T21:15:07.503764,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"ALISLAM TEXTILES LTD 9 Karnopara, Savar, Dhaka Dhaka Dhaka 1340 2 8131234 13, No No Not Shared 2450 1",,Accord 2013,2025-09-22T21:15:07.503799,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"ALL WEATHER FASHIONS LTD 52, shahid tajuddin ahmed sharoni, mohakhali","dhakaDHAKA Dhaka 1213 2 8812176 2 1924 Yes Yes 1 7,8,9 24 880 1",Accord 2013,2025-09-22T21:15:07.503823,2,,23.8103,90.4125,district,low,['H&M'],[1.0],1,H&M,1.0,premium_fast_fashion
"Alliance Garments Ltd. House No 8  10, road No 3, Section7, 1216","Mirpur IA, Dhaka , BD2 9010171 No No 1",Accord 2013,2025-09-22T21:15:07.503886,2,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"Alliance Stitches Ltd. SFB  4 1st  2nd Floor, DEPZ, Ganakbari, Savar Dhaka Dhaka 2 77021867 2 1323 No Yes 21 950 1",,Accord 2013,2025-09-22T21:15:07.503950,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"ALLTEX INDUSTRIES LTD Rupganj,, Narayanganj, Narayanganj Dhaka No No 2",,Accord 2013,2025-09-22T21:15:07.503972,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Alpha Knit App.Ltd. Sayed Ali Mansion, North Gazir Chat, Ashulia,","DhakaDhaka Dhaka 2 9014341 1 7 No Yes 12,3 550 1",Accord 2013,2025-09-22T21:15:07.503996,2,,23.8103,90.4125,district,low,[],[],0,,0.0,unidentified
"Alpha Knitting Wear Limited 888 Shewrapara, 1st  2nd floor Begum Rokeya","Shoroni , Mirpur,Dhaka Dhaka 1216 2 7452133 202 1 18 No No  667 2",Accord 2013,2025-09-22T21:15:07.504050,2,,23.8223,90.3654,exact_location,high,['Uniqlo'],[1.0],1,Uniqlo,1.0,premium_fast_fashion
"Alps Apparels LTDKNIT TOPBOTTOM ALPS APPARELS LTD., 11B EXTENSION PALLABI,","MIRPUR , DHAKADhaka Dhaka 1216 1811483477 No No 500 1",Accord 2013,2025-09-22T21:15:07.504115,2,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"AMA Syntex Ltd PLOT NO 936 TO 939, VILL JARUN, P.O","KASHIMPUR , P.S  JOYDEBPUR , DIST  GAJIPURGazipur Dhaka 2 9298462 4 10 20 30 40 No No 900 1",Accord 2013,2025-09-22T21:15:07.504165,2,,24.020787281283013,90.38093493421763,area_match,medium,[],[],0,,0.0,unidentified
"AMAN FASHIONS  DESIGNS LTD Nalam,, Mirzanagar,, Asulia, Savar Dhaka Dhaka No No 1",,Accord 2013,2025-09-22T21:15:07.504249,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Aman Graphics  Designs Ltd. Nazimnagar, Hemayetpur, Savar, Dhaka Dhaka Dhaka 1340 1713013536 12, 23, 34 No No na 1190 6","Aman Knitting Najim Nagor, Singair Road, Hameyetpur, Saver DhakaDHAKA Dhaka 2 27741427 3 132432 No No  816 7",Accord 2013,2025-09-22T21:15:07.504286,2,,23.8103,90.4125,district,low,[],[],0,,0.0,unidentified
"Aman Sweaters Ltd Rajaghat, Rajfulbaria, Savar, Dhaka DHAKA Dhaka 1347 1713013536 2 15, 22 No No 992 2",,Accord 2013,2025-09-22T21:15:07.504381,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Aman Tex Limited Boiragirchala, Sreepur Gazipur Dhaka 1740 6 82552790 6 17 24, 32, 41 51 61 No No 3400 6",,Accord 2013,2025-09-22T21:15:07.504416,2,,24.2198,90.4125,exact_location,high,[],[],0,,0.0,unidentified
"Amazing Fashion Ltd Plot 10,Dagerchala, Gazipur. Gazipur Dhaka 1704 2 9293658 1 16, Yes Yes 14, 900 2",,Accord 2013,2025-09-22T21:15:07.504448,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Amazon Tex Knit Fashion Ltd Jobeda Plaza, 85 AC Dhar Road Kalirbazar NARAYANGANJ Dhaka 1400 No No 1",,Accord 2013,2025-09-22T21:15:07.504475,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Ambia Apparels Ltd. 07, Agrabad C  A Chittagong Chittagong 2 1671696761 No No 1",,Accord 2013,2025-09-22T21:15:07.504500,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"AMCO FASHINS LTD Plot 2A, Darus Salam Road, Mirpur1, Dhaka Dhaka Dhaka 1216 2 9348147 19, Yes Yes 10,1,2,3 1100 1","Amena Pvt. Ltd. Abdul Latif Market, Ahalia, Section 5, Road 91c, Sec05, UttaraDhaka Dhaka 2 8914606 No No 1",Accord 2013,2025-09-22T21:15:07.504538,2,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"Amex Knitting  Dyeing Industries Ltd. Unit  2 Garments Division, Sufia Plaza,","3273B, South Jattrabari , DhakaDhaka Dhaka 1204 2 7552420 No No 1003 1",Accord 2013,2025-09-22T21:15:07.504628,2,,23.8103,90.4125,district,low,[],[],0,,0.0,unidentified
"Amichi Apparels Ltd. 122 123,Darus Salam, Mirpur Road, Dhaka Dhaka 1218 9006239 1 17. No Yes 13, 4, 7 550 1",,Accord 2013,2025-09-22T21:15:07.504711,2,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"Amir Sweater  Apparels Ltd. Amir Sweater  Apparels Ltd. Satter Bhaban,","Bogabari Bazar, Baipail, Ashulia, Savar, Dhaka. BangladeDhaka Dhaka 1349 7788835 1 5 No No 350 1",Accord 2013,2025-09-22T21:15:07.504738,2,,23.881787825725564,90.1991273008093,area_match,medium,[],[],0,,0.0,unidentified
"Amity design ltd. H 7  9, R9, Block D, Mirpur11, Dhaka Dhaka Dhaka 1216 1711520155 16 No No 11,2,3,4,5,6 550 3",,Accord 2013,2025-09-22T21:15:07.504830,2,,23.8223,90.3654,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"Amotex Ltd. Kundolbag, Pukurpar, Yearpur, Zirabo Dhaka Dhaka 2 7792373 No No 1",,Accord 2013,2025-09-22T21:15:07.504854,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"AMS International Sweaters Ltd. 34,Choydana, National",Universit y.Gazi purGazipur Dhaka 1704 1713005833 No No 2,Accord 2013,2025-09-22T21:15:07.504874,2,,24.021689289208787,90.37975873288558,area_match,medium,[],[],0,,0.0,unidentified
"AMS Knitwear Ltd. B468,469, Road 1, BSCIC, Shasongaon,","Fatullah , Nara yanganj, DhakaNarayanganj Dhaka 1400 1711534056 15 No No 11,2,3,4 185 1",Accord 2013,2025-09-22T21:15:07.504923,2,,23.619117399107342,90.52960206369002,area_match,medium,[],[],0,,0.0,unidentified
"Amtranet Limited Kasba Tower,160,West Rajashon Savar 9814200 No No 1",,Accord 2013,2025-09-22T21:15:07.504985,2,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Anam Garments Ltd Plot 66, Road 04, BlockC, Section12,","Pollobi , Mirpur, DhakaDhaka Dhaka 2 9003329 1 16 No No 322 1",Accord 2013,2025-09-22T21:15:07.570360,3,,23.8223,90.3654,exact_location,high,['PVH'],[1.0],1,PVH,1.0,other_brands
"Anan Socks Ltd. Mulaid, Mawna, Sreepur, Gazipur Dhaka 2 9801937 1 11 No No Single shed 100 1",,Accord 2013,2025-09-22T21:15:07.570462,3,,23.8103,90.4125,default,very_low,['PVH'],[1.0],1,PVH,1.0,other_brands
"Ananta Apparels Ltd . 136 Elephant Road, Ananta Plaza Dhaka Dhaka 2 8622203 1 114 Yes No 11 3500 2",,Accord 2013,2025-09-22T21:15:07.570496,3,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Ananta Casual Wear Ltd. Konia, Targasa, KB Bazar Gazipur Gazipur Dhaka 1714023738 2 16 21 No No 3219 4","Ananta Denim Nayabari khancpur Sunargaon, Naryanagong Narayanganj Dhaka 1714023738 3 13 21 36 No No 1378 1",Accord 2013,2025-09-22T21:15:07.570531,3,,23.613973975867104,90.52852837887774,area_match,medium,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"ANANTA GARMENTS LTD Nischintapur, Ashulia, DEPZ Road, Savar Dhaka Dhaka 2 8913008 12 19 213141 516171",8191101111121No No 5500 7,Accord 2013,2025-09-22T21:15:07.570615,3,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Ananta Huaxiang Ltd. Plot  222223, H2, H3, H4 Adamjee EPZ Narayanganj Dhaka 1431 1611456770 2 12 11 No No 1300 2",,Accord 2013,2025-09-22T21:15:07.570709,3,,23.6234,90.5456,exact_location,high,[],[],0,,0.0,unidentified
"Ananta Jeans wear Ltd. 134123 Kabi Jashim Uddin Road, Pagar, Tongi Gazipur Dhaka 2 8912962 3 15,11,11 No No 2050 5",,Accord 2013,2025-09-22T21:15:07.570746,3,,23.8979,90.4026,exact_location,high,[],[],0,,0.0,unidentified
"Angshuk Ltd. 133 134 Hemayetpur, Savar, 1340Dhaka Dhaka Dhaka 1340 2 7744001 No No 2",,Accord 2013,2025-09-22T21:15:07.570778,3,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Anik composite mills ltd. VillBalaisa, Po Vhulta,ThanaRupgong Narayanganj Dhaka 1400 2 9567987 3 15 23 32 No No 280 1",,Accord 2013,2025-09-22T21:15:07.570814,3,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Anika Garments Pvt. Ltd. Plot no. 11,Gha part, Secton2, Mirpur, Dhaka Dhaka Dhaka 1216 2 8822775 1 9 No Yes 14,5,6,7 500 3",,Accord 2013,2025-09-22T21:15:07.570865,3,,23.8223,90.3654,exact_location,high,[],[],0,,0.0,unidentified
"Anlima Textile Limited Karnapara, Savar Dhaka Dhaka 2 7745009 2 1721 No No All 1800 1",,Accord 2013,2025-09-22T21:15:07.570892,3,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Annesha Group Of Co. Ltd. Khejurbagan, Boro Asulia, Savar, Bangladesh Dhaka Dhaka 1341 2 27742867 1 14 No No No 950 1",,Accord 2013,2025-09-22T21:15:07.570936,3,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Annesha Style Limited Khejurbagan, Ashulia, Savar, Dhaka Dhaka Dhaka 2 7742867 Building 1  4 Storied,",,Accord 2013,2025-09-22T21:15:07.570969,3,953.0,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Anowara Fashions Ltd BSCIC, Khalurghat, Chittagong, Bangladesh, Chittagong Chittagong 3343 31 670365 342 1 16 No Yes 16 1067 1",,Accord 2013,2025-09-22T21:15:07.571034,3,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Anowara Knit Composite Ltd. Mulayed, Maona, Sreepur, Gazipur Gazipur Dhaka 1740 2 682552693 1 16 No No NA 1449 1",,Accord 2013,2025-09-22T21:15:07.571065,3,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Antim Knit Composite Ltd Barpa, Rupshi, Rupgong, Narayangong Dhaka Dhaka 1678039911 1 17 No No 4344 2","ANUPAM HOSIERY INDUSTRY PVT. LTD. VULTA, RUPGONJ Narayanganj Dhaka 2 9336501 4 19,23, 11, 11 No No 2200 4",Accord 2013,2025-09-22T21:15:07.571092,3,,23.614225528003786,90.5328076517077,area_match,medium,[],[],0,,0.0,unidentified
"Anupom Fashion Wear Ltd. Tamanna Complex 3rd floor, C.B288,","Kachukhet , Puran Bazar ,Dhaka Cantt. DhakaDhaka Dhaka 1206 155198715830 1 16 Yes Yes 12,4 650 2",Accord 2013,2025-09-22T21:15:07.571168,3,,23.8103,90.4125,district,low,['C&A'],[1.0],1,C&A,1.0,value_fast_fashion
"Anzir apparels ltd  unite 2 Somsher plaza epz gate ganakbari ,savar, Dhaka DHAKA Dhaka 1349 2 7701531 2 15 25 Yes No 11,2,3,4 22,3,4 4500 3","AOne BD Plot  114120, DEPZ, Ganakbari, Ashulia, Dhaka Dhaka Dhaka 2 7789130 2 10 11, 21, 22 No No 1400 4",Accord 2013,2025-09-22T21:15:07.571266,3,,23.890246811869094,90.20215955842843,area_match,medium,[],[],0,,0.0,unidentified
"AOne Polar Limited Vulta, Rupgonj Narayanganj Dhaka 1460 1730000195 8 13 22 31 41 51 61",71 83No No 1700 2,Accord 2013,2025-09-22T21:15:07.571357,3,,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Apex Adelchi footwear Limited. Shafipur, Gazipur Dhaka 1751 51167 21 11 22",206211No No NA 4501 3,Accord 2013,2025-09-22T21:15:07.571406,3,113.0,23.8103,90.4125,default,very_low,[],[],0,,0.0,unidentified
"Apex Knit composite Ltd. GILARCHALA, SREEPUR Gazipur Dhaka 1740 1715818112 3 142030 No Yes 13, 41010 490 1",,Accord 2013,2025-09-22T21:15:07.571506,3,,24.2198,90.4125,exact_location,high,[],[],0,,0.0,unidentified
